,id,full_name,first_name,last_name,is_active
1138,111,LaPhonso Ellis,LaPhonso,Ellis,FALSE
1139,1034,LeRon Ellis,LeRon,Ellis,FALSE
1140,76663,Leroy Ellis,Leroy,Ellis,FALSE
1141,101145,Monta Ellis,Monta,Ellis,FALSE
1142,442,Pervis Ellison,Pervis,Ellison,FALSE
1143,600010,Len Elmore,Len,Elmore,FALSE
1144,1922,Francisco Elson,Francisco,Elson,FALSE
1145,76667,Darrell Elston,Darrell,Elston,FALSE
1146,2408,Melvin Ely,Melvin,Ely,FALSE
1147,203954,Joel Embiid,Joel,Embiid,TRUE
1148,76668,Wayne Embry,Wayne,Embry,FALSE
1149,2765,Andre Emmett,Andre,Emmett,FALSE
1150,76669,Ned Endress,Ned,Endress,FALSE
1151,76670,Chris Engler,Chris,Engler,FALSE
1152,76671,Wayne Englestad,Wayne,Englestad,FALSE
1153,76672,A.J. English,A.J.,English,FALSE
1154,76673,Alex English,Alex,English,FALSE
1155,76674,Claude English,Claude,English,FALSE
1156,76676,Jojo English,Jojo,English,FALSE
1157,203119,Kim English,Kim,English,FALSE
1158,76675,Scott English,Scott,English,FALSE
1159,76677,Gene Englund,Gene,Englund,FALSE
1160,203898,Tyler Ennis,Tyler,Ennis,FALSE
1161,203516,James Ennis III,James,Ennis III,TRUE
1162,76678,Ray Epps,Ray,Epps,FALSE
1163,201623,Semih Erden,Semih,Erden,FALSE
1164,76679,Bo Erias,Bo,Erias,FALSE
1165,76680,Keith Erickson,Keith,Erickson,FALSE
1166,76681,Julius Erving,Julius,Erving,FALSE
1167,1915,Evan Eschmeyer,Evan,Eschmeyer,FALSE
1168,76682,Jack Eskridge,Jack,Eskridge,FALSE
1169,76683,Vincenzo Esposito,Vincenzo,Esposito,FALSE
1170,1629234,Drew Eubanks,Drew,Eubanks,TRUE
1171,76687,Bob Evans,Bob,Evans,FALSE
1172,967,Brian Evans,Brian,Evans,FALSE
1173,76685,Earl Evans,Earl,Evans,FALSE
1174,1628980,Jacob Evans,Jacob,Evans,TRUE
1175,1628393,Jawun Evans,Jawun,Evans,FALSE
1176,202379,Jeremy Evans,Jeremy,Evans,FALSE
1177,2230,Maurice Evans,Maurice,Evans,FALSE
1178,76686,Mike Evans,Mike,Evans,FALSE
1179,2501,Reggie Evans,Reggie,Evans,FALSE
1180,201936,Tyreke Evans,Tyreke,Evans,FALSE
1181,101137,Daniel Ewing,Daniel,Ewing,FALSE
1182,121,Patrick Ewing,Patrick,Ewing,FALSE
1183,201607,Patrick Ewing,Patrick,Ewing,FALSE
1184,203957,Dante Exum,Dante,Exum,TRUE
1185,201963,Christian Eyenga,Christian,Eyenga,FALSE
1186,203105,Festus Ezeli,Festus,Ezeli,FALSE
1187,76689,Johnny Ezersky,Johnny,Ezersky,FALSE
1188,76690,Joe Fabel,Joe,Fabel,FALSE
1189,76691,John Fairchild,John,Fairchild,FALSE
1190,1629605,Tacko Fall,Tacko,Fall,TRUE
1191,76692,Phil Farbman,Phil,Farbman,FALSE
1192,202702,Kenneth Faried,Kenneth,Faried,FALSE
1193,76693,Dick Farley,Dick,Farley,FALSE
1194,200770,Jordan Farmar,Jordan,Farmar,FALSE
1195,2824,Desmon Farmer,Desmon,Farmer,FALSE
1196,76695,Jim Farmer,Jim,Farmer,FALSE
1197,76694,Mike Farmer,Mike,Farmer,FALSE
1198,1108,Tony Farmer,Tony,Farmer,FALSE
1199,76696,Bob Faught,Bob,Faught,FALSE
1200,203543,Vitor Faverani,Vitor,Faverani,FALSE
1201,202324,Derrick Favors,Derrick,Favors,TRUE
1202,201174,Nick Fazekas,Nick,Fazekas,FALSE
1203,76697,Dave Fedor,Dave,Fedor,FALSE
1204,76698,Bob Feerick,Bob,Feerick,FALSE
1205,76699,Butch Feher,Butch,Feher,FALSE
1206,994,Jamie Feick,Jamie,Feick,FALSE
1207,76701,Ron Feiereisel,Ron,Feiereisel,FALSE
1208,76702,George Feigenbaum,George,Feigenbaum,FALSE
1209,76703,Dave Feitl,Dave,Feitl,FALSE
1210,1627770,Kay Felder,Kay,Felder,FALSE
1211,1626245,Cristiano Felicio,Cristiano,Felicio,TRUE
1212,203467,Carrick Felix,Carrick,Felix,FALSE
1213,101230,Noel Felix,Noel,Felix,FALSE
1214,76704,Ray Felix,Ray,Felix,FALSE
1215,101109,Raymond Felton,Raymond,Felton,FALSE
1216,76705,Jake Fendley,Jake,Fendley,FALSE
1217,76706,Bill Fenley,Bill,Fenley,FALSE
1218,2724,Desmond Ferguson,Desmond,Ferguson,FALSE
1219,1628390,Terrance Ferguson,Terrance,Ferguson,TRUE
1220,201164,Rudy Fernandez,Rudy,Fernandez,FALSE
1221,1628981,Bruno Fernando,Bruno,Fernando,TRUE
1222,76707,Eric Fernsten,Eric,Fernsten,FALSE
1223,76708,Al Ferrari,Al,Ferrari,FALSE
1224,76709,Rolando Ferreira,Rolando,Ferreira,FALSE
1225,273,Duane Ferrell,Duane,Ferrell,FALSE
1226,1627812,Yogi Ferrell,Yogi,Ferrell,TRUE
1227,76711,Arnie Ferrin,Arnie,Ferrin,FALSE
1228,76712,Bob Ferry,Bob,Ferry,FALSE
1229,198,Danny Ferry,Danny,Ferry,FALSE
1230,201178,Kyrylo Fesenko,Kyrylo,Fesenko,FALSE
1231,76713,Kenny Fields,Kenny,Fields,FALSE
1232,202361,Landry Fields,Landry,Fields,FALSE
1233,76714,Ron Filipek,Ron,Filipek,FALSE
1234,76715,Greg Fillmore,Greg,Fillmore,FALSE
1235,76716,Hank Finkel,Hank,Finkel,FALSE
1236,714,Michael Finley,Michael,Finley,FALSE
1237,76717,Danny Finn,Danny,Finn,FALSE
1238,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,TRUE
1239,900,Matt Fish,Matt,Fish,FALSE
1240,965,Derek Fisher,Derek,Fisher,FALSE
1241,2809,Gerald Fitch,Gerald,Fitch,FALSE
1242,76720,Bob Fitzgerald,Bob,Fitzgerald,FALSE
1243,76719,Dick Fitzgerald,Dick,Fitzgerald,FALSE
1244,2033,Marcus Fizer,Marcus,Fizer,FALSE
1245,76721,Jerry Fleishman,Jerry,Fleishman,FALSE
1246,76722,Al Fleming,Al,Fleming,FALSE
1247,76723,Ed Fleming,Ed,Fleming,FALSE
1248,313,Vern Fleming,Vern,Fleming,FALSE
1249,2784,Luis Flores,Luis,Flores,FALSE
1250,76725,Bruce Flowers,Bruce,Flowers,FALSE
1251,76726,Sleepy Floyd,Sleepy,Floyd,FALSE
1252,201938,Jonny Flynn,Jonny,Flynn,FALSE
1253,76727,Mike Flynn,Mike,Flynn,FALSE
1254,76728,Larry Fogle,Larry,Fogle,FALSE
1255,76729,Jack Foley,Jack,Foley,FALSE
1256,1829,Ike Fontaine,Ike,Fontaine,FALSE
1257,76731,Levi Fontaine,Levi,Fontaine,FALSE
1258,202880,Jeff Foote,Jeff,Foote,FALSE
1259,1627854,Bryn Forbes,Bryn,Forbes,TRUE
1260,201814,Gary Forbes,Gary,Forbes,FALSE
1261,76732,Alphonso Ford,Alphonso,Ford,FALSE
1262,2228,Alton Ford,Alton,Ford,FALSE
1263,76733,Chris Ford,Chris,Ford,FALSE
1264,76734,Don Ford,Don,Ford,FALSE
1265,76735,Jake Ford,Jake,Ford,FALSE
1266,76736,Phil Ford,Phil,Ford,FALSE
1267,101213,Sharrod Ford,Sharrod,Ford,FALSE
1268,726,Sherell Ford,Sherell,Ford,FALSE
1269,2551,T.J. Ford,T.J.,Ford,FALSE
1270,76738,Donnie Forman,Donnie,Forman,FALSE
1271,76739,Bayard Forrest,Bayard,Forrest,FALSE
1272,2218,Joseph Forte,Joseph,Forte,FALSE
1273,202622,Courtney Fortson,Courtney,Fortson,FALSE
1274,1504,Danny Fortson,Danny,Fortson,FALSE
1275,76740,Fred Foster,Fred,Foster,FALSE
1276,323,Greg Foster,Greg,Foster,FALSE
1277,1902,Jeff Foster,Jeff,Foster,FALSE
1278,76742,Rod Foster,Rod,Foster,FALSE
1279,2238,Antonis Fotsis,Antonis,Fotsis,FALSE
1280,203095,Evan Fournier,Evan,Fournier,TRUE
1281,76744,Larry Foust,Larry,Foust,FALSE
1282,76745,Jerry Fowler,Jerry,Fowler,FALSE
1283,1762,Tremaine Fowlkes,Tremaine,Fowlkes,FALSE
1284,1628368,De'Aaron Fox,De'Aaron,Fox,TRUE
1285,76746,Harold Fox,Harold,Fox,FALSE
1286,76747,Jim Fox,Jim,Fox,FALSE
1287,296,Rick Fox,Rick,Fox,FALSE
1288,200751,Randy Foye,Randy,Foye,FALSE
1289,1502,Adonal Foyle,Adonal,Foyle,FALSE
1290,2499,Richie Frahm,Richie,Frahm,FALSE
1291,1883,Steve Francis,Steve,Francis,FALSE
1292,76748,Tellis Frank,Tellis,Frank,FALSE
1293,76749,Nat Frankel,Nat,Frankel,FALSE
1294,203479,Jamaal Franklin,Jamaal,Franklin,FALSE
1295,1629606,Robert Franks,Robert,Franks,TRUE
1296,1626187,Michael Frazier,Michael,Frazier,TRUE
1297,204025,Tim Frazier,Tim,Frazier,TRUE
1298,76750,Walt Frazier,Walt,Frazier,FALSE
1299,76751,Will Frazier,Will,Frazier,FALSE
1300,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,TRUE
1301,76752,Anthony Frederick,Anthony,Frederick,FALSE
1302,202690,Jimmer Fredette,Jimmer,Fredette,FALSE
1303,76753,World Free,World,Free,FALSE
1304,200777,Joel Freeland,Joel,Freeland,FALSE
1305,76754,Donnie Freeman,Donnie,Freeman,FALSE
1306,76755,Gary Freeman,Gary,Freeman,FALSE
1307,76756,Rod Freeman,Rod,Freeman,FALSE
1308,2782,Matt Freije,Matt,Freije,FALSE
1309,76757,Frido Frey,Frido,Frey,FALSE
1310,76758,Larry Friend,Larry,Friend,FALSE
1311,76759,Pat Frink,Pat,Frink,FALSE
1312,76760,Jim Fritsche,Jim,Fritsche,FALSE
1313,101112,Channing Frye,Channing,Frye,FALSE
1314,76761,Bernie Fryer,Bernie,Fryer,FALSE
1315,76762,Frank Fucarino,Frank,Fucarino,FALSE
1316,76763,Herm Fuetsch,Herm,Fuetsch,FALSE
1317,76764,Joe Fulks,Joe,Fulks,FALSE
1318,2673,Hiram Fuller,Hiram,Fuller,FALSE
1319,957,Todd Fuller,Todd,Fuller,FALSE
1320,76765,Tony Fuller,Tony,Fuller,FALSE
1321,1628365,Markelle Fultz,Markelle,Fultz,TRUE
1322,1444,Lawrence Funderburke,Lawrence,Funderburke,FALSE
1323,76767,Terry Furlow,Terry,Furlow,FALSE
1324,76768,Billy Gabor,Billy,Gabor,FALSE
1325,1629117,Wenyen Gabriel,Wenyen,Gabriel,TRUE
1326,2429,Dan Gadzuric,Dan,Gadzuric,FALSE
1327,202070,Tony Gaffney,Tony,Gaffney,FALSE
1328,1629655,Daniel Gafford,Daniel,Gafford,TRUE
1329,101184,Deng Gai,Deng,Gai,FALSE
1330,76769,Elmer R. Gainer,Elmer R.,Gainer,FALSE
1331,76770,Corey Gaines,Corey,Gaines,FALSE
1332,2558,Reece Gaines,Reece,Gaines,FALSE
1333,202178,Sundiata Gaines,Sundiata,Gaines,FALSE
1334,76771,Mike Gale,Mike,Gale,FALSE
1335,76772,Chad Gallagher,Chad,Gallagher,FALSE
1336,76773,Harry Gallatin,Harry,Gallatin,FALSE
1337,201568,Danilo Gallinari,Danilo,Gallinari,TRUE
1338,204038,Langston Galloway,Langston,Galloway,TRUE
1339,76774,Dave Gambee,Dave,Gambee,FALSE
1340,333,Kevin Gamble,Kevin,Gamble,FALSE
1341,76776,Bob Gantt,Bob,Gantt,FALSE
1342,200816,Jorge Garbajosa,Jorge,Garbajosa,FALSE
1343,2092,Ruben Garces,Ruben,Garces,FALSE
1344,2682,Alex Garcia,Alex,Garcia,FALSE
1345,101128,Francisco Garcia,Francisco,Garcia,FALSE
1346,76778,Earl Gardner,Earl,Gardner,FALSE
1347,201242,Thomas Gardner,Thomas,Gardner,FALSE
1348,76779,Vern Gardner,Vern,Gardner,FALSE
1349,76780,Jack Garfinkel,Jack,Garfinkel,FALSE
1350,1627868,Patricio Garino,Patricio,Garino,FALSE
1351,1629636,Darius Garland,Darius,Garland,TRUE
1352,76781,Gary Garland,Gary,Garland,FALSE
1353,76782,Winston Garland,Winston,Garland,FALSE
1354,76783,Dick Garmaker,Dick,Garmaker,FALSE
1355,1612,Chris Garner,Chris,Garner,FALSE
1356,76785,Bill Garnett,Bill,Garnett,FALSE
1357,708,Kevin Garnett,Kevin,Garnett,FALSE
1358,1831,Marlon Garnett,Marlon,Garnett,FALSE
1359,1628656,Billy Garrett,Billy,Garrett,FALSE
1360,76786,Calvin Garrett,Calvin,Garrett,FALSE
1361,1051,Dean Garrett,Dean,Garrett,FALSE
1362,203197,Diante Garrett,Diante,Garrett,FALSE
1363,76788,Eldo Garrett,Eldo,Garrett,FALSE
1364,76789,Rowland Garrett,Rowland,Garrett,FALSE
1365,76790,Tom Garrick,Tom,Garrick,FALSE
1366,76791,John Garris,John,Garris,FALSE
1367,1619,Kiwane Garris,Kiwane,Garris,FALSE
1368,1727,Pat Garrity,Pat,Garrity,FALSE
1369,76793,Jim Garvin,Jim,Garvin,FALSE
1370,201188,Marc Gasol,Marc,Gasol,TRUE
1371,2200,Pau Gasol,Pau,Gasol,TRUE
1372,76794,Frank Gates,Frank,Gates,FALSE
1373,423,Chris Gatling,Chris,Gatling,FALSE
1374,930,Kenny Gattison,Kenny,Gattison,FALSE
1375,200752,Rudy Gay,Rudy,Gay,TRUE
1376,76797,Ed Gayda,Ed,Gayda,FALSE
1377,1845,Andrew Gaze,Andrew,Gaze,FALSE
1378,1627771,Michael Gbinije,Michael,Gbinije,FALSE
1379,1002,Reggie Geary,Reggie,Geary,FALSE
1380,202087,Alonzo Gee,Alonzo,Gee,FALSE
1381,761,Matt Geiger,Matt,Geiger,FALSE
1382,101153,Mickael Gelabale,Mickael,Gelabale,FALSE
1383,1904,Devean George,Devean,George,FALSE
1384,76800,Jack George,Jack,George,FALSE
1385,202331,Paul George,Paul,George,TRUE
1386,76801,Tate George,Tate,George,FALSE
1387,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,FALSE
1388,76802,Gus Gerard,Gus,Gerard,FALSE
1389,76803,Derrick Gervin,Derrick,Gervin,FALSE
1390,76804,George Gervin,George,Gervin,FALSE
1391,76805,Gorham Getchell,Gorham,Getchell,FALSE
1392,76806,John Gianelli,John,Gianelli,FALSE
1393,76807,Dick Gibbs,Dick,Gibbs,FALSE
1394,200789,Daniel Gibson,Daniel,Gibson,FALSE
1395,76808,Dee Gibson,Dee,Gibson,FALSE
1396,1626780,Jonathan Gibson,Jonathan,Gibson,FALSE
1397,76809,Mel Gibson,Mel,Gibson,FALSE
1398,76810,Mike Gibson,Mike,Gibson,FALSE
1399,201959,Taj Gibson,Taj,Gibson,TRUE
1400,76811,Ward Gibson,Ward,Gibson,FALSE
1401,201592,J.R. Giddens,J.R.,Giddens,FALSE
1402,201821,Trey Gilder,Trey,Gilder,FALSE
1403,1628385,Harry Giles III,Harry,Giles III,TRUE
1404,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,TRUE
1405,2109,Eddie Gill,Eddie,Gill,FALSE
1406,383,Kendall Gill,Kendall,Gill,FALSE
1407,76812,Ben Gillery,Ben,Gillery,FALSE
1408,76813,Gene Gillette,Gene,Gillette,FALSE
1409,288,Armen Gilliam,Armen,Gilliam,FALSE
1410,76815,Herm Gilliam,Herm,Gilliam,FALSE
1411,600014,Artis Gilmore,Artis,Gilmore,FALSE
1412,76817,Walt Gilmore,Walt,Gilmore,FALSE
1413,76818,Chuck Gilmur,Chuck,Gilmur,FALSE
1414,1938,Manu Ginobili,Manu,Ginobili,FALSE
1415,1921,Gordan Giricek,Gordan,Giricek,FALSE
1416,76819,Jack Givens,Jack,Givens,FALSE
1417,202148,Mickell Gladness,Mickell,Gladness,FALSE
1418,76820,George Glamack,George,Glamack,FALSE
1419,76821,Gerald Glass,Gerald,Glass,FALSE
1420,76822,Mike Glenn,Mike,Glenn,FALSE
1421,76823,Norman Glick,Norman,Glick,FALSE
1422,76824,Georgi Glouchkov,Georgi,Glouchkov,FALSE
1423,76825,Clarence Glover,Clarence,Glover,FALSE
1424,1901,Dion Glover,Dion,Glover,FALSE
1425,2601,Andreas Glyniadakis,Andreas,Glyniadakis,FALSE
1426,76826,Mike Gminski,Mike,Gminski,FALSE
1427,203497,Rudy Gobert,Rudy,Gobert,TRUE
1428,76827,Dan Godfread,Dan,Godfread,FALSE
1429,76828,Tom Gola,Tom,Gola,FALSE
1430,76829,Ben Goldfaden,Ben,Goldfaden,FALSE
1431,924,Anthony Goldwire,Anthony,Goldwire,FALSE
1432,101155,Ryan Gomes,Ryan,Gomes,FALSE
1433,76830,Glen Gondrezick,Glen,Gondrezick,FALSE
1434,76831,Grant Gondrezick,Grant,Gondrezick,FALSE
1435,2400,Drew Gooden,Drew,Gooden,FALSE
1436,76832,Gail Goodrich,Gail,Goodrich,FALSE
1437,1864,Steve Goodrich,Steve,Goodrich,FALSE
1438,203462,Archie Goodwin,Archie,Goodwin,FALSE
1439,1629164,Brandon Goodwin,Brandon,Goodwin,TRUE
1440,76833,Wilfred Goodwin,Wilfred,Goodwin,FALSE
1441,203932,Aaron Gordon,Aaron,Gordon,TRUE
1442,2732,Ben Gordon,Ben,Gordon,FALSE
1443,204079,Drew Gordon,Drew,Gordon,FALSE
1444,201569,Eric Gordon,Eric,Gordon,TRUE
1445,76834,Lancaster Gordon,Lancaster,Gordon,FALSE
1446,76835,Paul Gordon,Paul,Gordon,FALSE
1447,101162,Marcin Gortat,Marcin,Gortat,FALSE
1448,76836,Leo Gottlieb,Leo,Gottlieb,FALSE
1449,202726,Andrew Goudelock,Andrew,Goudelock,FALSE
1450,76837,Bato Govedarica,Bato,Govedarica,FALSE
1451,76838,Joe Graboski,Joe,Graboski,FALSE
1452,76839,Ricky Grace,Ricky,Grace,FALSE
1453,1628984,Devonte' Graham,Devonte',Graham,TRUE
1454,37,Greg Graham,Greg,Graham,FALSE
1455,101121,Joey Graham,Joey,Graham,FALSE
1456,76843,Mal Graham,Mal,Graham,FALSE
1457,76841,Orlando Graham,Orlando,Graham,FALSE
1458,76842,Paul Graham,Paul,Graham,FALSE
1459,101211,Stephen Graham,Stephen,Graham,FALSE
1460,1626203,Treveon Graham,Treveon,Graham,TRUE
1461,76844,Jim Grandholm,Jim,Grandholm,FALSE
1462,97,Ronnie Grandison,Ronnie,Grandison,FALSE
1463,101122,Danny Granger,Danny,Granger,FALSE
1464,76847,Stewart Granger,Stewart,Granger,FALSE
1465,258,Brian Grant,Brian,Grant,FALSE
1466,76850,Bud Grant,Bud,Grant,FALSE
1467,202,Gary Grant,Gary,Grant,FALSE
1468,285,Greg Grant,Greg,Grant,FALSE
1469,265,Harvey Grant,Harvey,Grant,FALSE
1470,270,Horace Grant,Horace,Grant,FALSE
1471,203924,Jerami Grant,Jerami,Grant,TRUE
1472,1626170,Jerian Grant,Jerian,Grant,FALSE
1473,76852,Josh Grant,Josh,Grant,FALSE
1474,1514,Paul Grant,Paul,Grant,FALSE
1475,76853,Travis Grant,Travis,Grant,FALSE
1476,1629055,Donte Grantham,Donte,Grantham,FALSE
1477,76854,Don Grate,Don,Grate,FALSE
1478,76855,Butch Graves,Butch,Graves,FALSE
1479,201189,Aaron Gray,Aaron,Gray,FALSE
1480,1070,Devin Gray,Devin,Gray,FALSE
1481,1516,Ed Gray,Ed,Gray,FALSE
1482,1026,Evric Gray,Evric,Gray,FALSE
1483,76859,Gary Gray,Gary,Gray,FALSE
1484,1627982,Josh Gray,Josh,Gray,TRUE
1485,76860,Leonard Gray,Leonard,Gray,FALSE
1486,76861,Stuart Gray,Stuart,Gray,FALSE
1487,76862,Sylvester Gray,Sylvester,Gray,FALSE
1488,76863,Wyndol Gray,Wyndol,Gray,FALSE
1489,81,Jeff Grayer,Jeff,Grayer,FALSE
1490,76865,Bob Greacen,Bob,Greacen,FALSE
1491,920,A.C. Green,A.C.,Green,FALSE
1492,201980,Danny Green,Danny,Green,TRUE
1493,101209,Devin Green,Devin,Green,FALSE
1494,203110,Draymond Green,Draymond,Green,TRUE
1495,203475,Erick Green,Erick,Green,FALSE
1496,101123,Gerald Green,Gerald,Green,TRUE
1497,203210,JaMychal Green,JaMychal,Green,TRUE
1498,1629750,Javonte Green,Javonte,Green,TRUE
1499,201145,Jeff Green,Jeff,Green,TRUE
1500,76867,Johnny Green,Johnny,Green,FALSE
1501,76868,Ken Green,Ken,Green,FALSE
1502,76869,Kenny Green,Kenny,Green,FALSE
1503,600011,Lamar Green,Lamar,Green,FALSE
1504,1036,Litterial Green,Litterial,Green,FALSE
1505,76872,Luther Green,Luther,Green,FALSE
1506,76873,Mike Green,Mike,Green,FALSE
1507,76874,Rickey Green,Rickey,Green,FALSE
1508,76875,Sean Green,Sean,Green,FALSE
1509,76877,Si Green,Si,Green,FALSE
1510,76876,Sidney Green,Sidney,Green,FALSE
1511,76878,Steve Green,Steve,Green,FALSE
1512,201192,Taurean Green,Taurean,Green,FALSE
1513,76879,Tommy Green,Tommy,Green,FALSE
1514,2584,Willie Green,Willie,Green,FALSE
1515,201590,Donte Greene,Donte,Greene,FALSE
1516,101158,Orien Greene,Orien,Greene,FALSE
1517,76880,Jerry Greenspan,Jerry,Greenspan,FALSE
1518,76881,David Greenwood,David,Greenwood,FALSE
1519,76882,Hal Greer,Hal,Greer,FALSE
1520,2696,Lynn Greer,Lynn,Greer,FALSE
1521,76883,Gary Gregor,Gary,Gregor,FALSE
1522,76884,Claude Gregory,Claude,Gregory,FALSE
1523,76885,John Greig,John,Greig,FALSE
1524,76886,Norm Grekin,Norm,Grekin,FALSE
1525,76887,Kevin Grevey,Kevin,Grevey,FALSE
1526,1559,Adrian Griffin,Adrian,Griffin,FALSE
1527,201933,Blake Griffin,Blake,Griffin,TRUE
1528,2204,Eddie Griffin,Eddie,Griffin,FALSE
1529,76888,Greg Griffin,Greg,Griffin,FALSE
1530,76889,Paul Griffin,Paul,Griffin,FALSE
1531,201981,Taylor Griffin,Taylor,Griffin,FALSE
1532,76890,Darrell Griffith,Darrell,Griffith,FALSE
1533,76891,Chuck Grigsby,Chuck,Grigsby,FALSE
1534,1575,Derek Grimm,Derek,Grimm,FALSE
1535,76893,George Grimshaw,George,Grimshaw,FALSE
1536,76894,Dick Groat,Dick,Groat,FALSE
1537,76895,Bob Gross,Bob,Gross,FALSE
1538,76896,Jerry Grote,Jerry,Grote,FALSE
1539,76897,Alex Groza,Alex,Groza,FALSE
1540,101219,Anthony Grundy,Anthony,Grundy,FALSE
1541,76899,Ernie Grunfeld,Ernie,Grunfeld,FALSE
1542,76900,Gene Guarilia,Gene,Guarilia,FALSE
1543,76901,Petur Gudmundsson,Petur,Gudmundsson,FALSE
1544,1629741,Marko Guduric,Marko,Guduric,TRUE
1545,76902,Richie Guerin,Richie,Guerin,FALSE
1546,339,Tom Gugliotta,Tom,Gugliotta,FALSE
1547,76903,Andres Guibert,Andres,Guibert,FALSE
1548,76904,Jay Guidinger,Jay,Guidinger,FALSE
1549,76905,Coulby Gunther,Coulby,Gunther,FALSE
1550,76906,Dave Gunther,Dave,Gunther,FALSE
1551,76907,Al Guokas,Al,Guokas,FALSE
1552,76908,Matt Guokas,Matt,Guokas,FALSE
1553,76909,Matt Guokas,Matt,Guokas,FALSE
1554,203268,Jorge Gutierrez,Jorge,Gutierrez,FALSE
1555,1629657,Kyle Guy,Kyle,Guy,TRUE
1556,2062,A.J. Guyton,A.J.,Guyton,FALSE
1557,2775,Ha Seung-jin,Seung-jin,Ha ,FALSE
1558,1629060,Rui Hachimura,Rui,Hachimura,TRUE
1559,76910,Rudy Hackett,Rudy,Hackett,FALSE
1560,201632,Hamed Haddadi,Hamed,Haddadi,FALSE
1561,76911,Scott Haffner,Scott,Haffner,FALSE
1562,76912,Cliff Hagan,Cliff,Hagan,FALSE
1563,76913,Glenn Hagan,Glenn,Hagan,FALSE
1564,76914,Bob Hahn,Bob,Hahn,FALSE
1565,76915,Al Hairston,Al,Hairston,FALSE
1566,76916,Happy Hairston,Happy,Hairston,FALSE
1567,76917,Lindsay Hairston,Lindsay,Hairston,FALSE
1568,201612,Malik Hairston,Malik,Hairston,FALSE
1569,203798,PJ Hairston,PJ,Hairston,FALSE
1570,2409,Marcus Haislip,Marcus,Haislip,FALSE
1571,76918,Chuck Halbert,Chuck,Halbert,FALSE
1572,76919,Harvey Halbrook,Harvey,Halbrook,FALSE
1573,76920,Bruce Hale,Bruce,Hale,FALSE
1574,917,Jack Haley,Jack,Haley,FALSE
1575,76922,Shaler Halimon,Shaler,Halimon,FALSE
1576,1628985,Devon Hall,Devon,Hall,TRUE
1577,200837,Mike Hall,Mike,Hall,FALSE
1578,76923,Jeff Halliburton,Jeff,Halliburton,FALSE
1579,1032,Darvin Ham,Darvin,Ham,FALSE
1580,984,Steve Hamer,Steve,Hamer,FALSE
1581,76925,Dale Hamilton,Dale,Hamilton,FALSE
1582,1627772,Daniel Hamilton,Daniel,Hamilton,FALSE
1583,76926,Dennis Hamilton,Dennis,Hamilton,FALSE
1584,202706,Jordan Hamilton,Jordan,Hamilton,FALSE
1585,203120,Justin Hamilton,Justin,Hamilton,FALSE
1586,76927,Ralph Hamilton,Ralph,Hamilton,FALSE
1587,1888,Richard Hamilton,Richard,Hamilton,FALSE
1588,76928,Roylee Hamilton,Roylee,Hamilton,FALSE
1589,76929,Steve Hamilton,Steve,Hamilton,FALSE
1590,2347,Tang Hamilton,Tang,Hamilton,FALSE
1591,676,Thomas Hamilton,Thomas,Hamilton,FALSE
1592,1985,Zendon Hamilton,Zendon,Hamilton,FALSE
1593,903,Geert Hammink,Geert,Hammink,FALSE
1594,67,Tom Hammonds,Tom,Hammonds,FALSE
1595,1627773,AJ Hammons,AJ,Hammons,FALSE
1596,241,Darrin Hancock,Darrin,Hancock,FALSE
1597,1052,Ben Handlogten,Ben,Handlogten,FALSE
1598,76935,Cecil Hankins,Cecil,Hankins,FALSE
1599,76936,Phil Hankinson,Phil,Hankinson,FALSE
1600,1628605,Dusty Hannahs,Dusty,Hannahs,FALSE
1601,76937,Alex Hannum,Alex,Hannum,FALSE
1602,76938,Don Hanrahan,Don,Hanrahan,FALSE
1603,76939,Rollen Hans,Rollen,Hans,FALSE
1604,203162,Ben Hansbrough,Ben,Hansbrough,FALSE
1605,201946,Tyler Hansbrough,Tyler,Hansbrough,FALSE
1606,76942,Bob Hansen,Bob,Hansen,FALSE
1607,76940,Glenn Hansen,Glenn,Hansen,FALSE
1608,76941,Lars Hansen,Lars,Hansen,FALSE
1609,2580,Travis Hansen,Travis,Hansen,FALSE
1610,1682,Reggie Hanson,Reggie,Hanson,FALSE
1611,76944,Bill Hanzlik,Bill,Hanzlik,FALSE
1612,202376,Luke Harangody,Luke,Harangody,FALSE
1613,358,Anfernee Hardaway,Anfernee,Hardaway,FALSE
1614,896,Tim Hardaway,Tim,Hardaway,FALSE
1615,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,TRUE
1616,201935,James Harden,James,Harden,TRUE
1617,76945,Reggie Harding,Reggie,Harding,FALSE
1618,76946,Charlie Hardnett,Charlie,Hardnett,FALSE
1619,76947,Alan Hardy,Alan,Hardy,FALSE
1620,76948,James Hardy,James,Hardy,FALSE
1621,76949,John Hargis,John,Hargis,FALSE
1622,203090,Maurice Harkless,Maurice,Harkless,TRUE
1623,76950,Jerry Harkness,Jerry,Harkness,FALSE
1624,76951,Skip Harlicka,Skip,Harlicka,FALSE
1625,76952,Jerome Harmon,Jerome,Harmon,FALSE
1626,157,Derek Harper,Derek,Harper,FALSE
1627,1629607,Jared Harper,Jared,Harper,TRUE
